latlong,beautiful,boring,depressing,lively,safe,wealthy,lat,lon,node_id,division,lat_trans,lon_trans,ismtpn
"-38.75968844,-72.63712636000001",-0.2042866757311043,0.0381107253817945,0.1390839866699498,0.0537701594709121,0.0872078803855438,0.0339966076342401,-38.75968844,-72.63712636000001,942266655,Temuco,-8085927.91908187,-4687307.227774409,0.490615714405682
"-38.75968844,-72.63962966666666",-0.1581967947111799,0.0376599827781614,0.0861049294602804,0.0202479142286535,-0.0047044373520694,-0.0771865341010848,-38.75968844,-72.63962966666666,723867381,Temuco,-8086206.585905302,-4687307.227774409,0.490615714405682
"-38.76007348,-72.63149392",-0.0127676095309872,-0.0976712793016115,-0.0172181096353309,-0.0543784431927141,-0.1344815744744343,-0.1517364762957693,-38.76007348,-72.63149392,723867352,Temuco,-8085300.918729144,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63211974666667",-0.2914231632995601,-0.1526265400618101,0.1251283439878885,0.1104663196968793,-0.1302121466670465,-0.156991967556999,-38.76007348,-72.63211974666667,6146019849,Temuco,-8085370.585435005,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63274557333334",-0.2431610698269748,-0.0224014434040404,0.2357661525375114,-0.2279026462215849,-0.4511122897517867,-0.3546879026653449,-38.76007348,-72.63274557333334,723867344,Temuco,-8085440.252140862,-4687362.195390404,0.490615714405682
"-38.76007348,-72.6333714",-0.044831697157706,-0.151967566311638,0.0962402188093769,-0.1024427052816761,-0.3223652992115733,-0.3247104335815329,-38.76007348,-72.6333714,723867345,Temuco,-8085509.91884672,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63399722666666",0.0103521834887514,0.1158929094963536,-0.0085293909262149,-0.0384710330860775,0.1247939615604076,0.0780824011420679,-38.76007348,-72.63399722666666,723867333,Temuco,-8085579.585552579,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63462305333334",-0.3383850591825443,0.0740991346155115,0.2353959691340601,-0.1550638521091805,-0.1944060171402617,-0.2793471571021093,-38.76007348,-72.63462305333334,723867335,Temuco,-8085649.252258438,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63524888",-0.3247446010835557,0.2118206330008418,0.3433883375867068,-0.3834451520056576,-0.3653963324101625,-0.4363903411795486,-38.76007348,-72.63524888,723867325,Temuco,-8085718.918964295,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63587470666667",0.1243013738684541,-0.0832755836633666,-0.0643385530594957,-0.0474409510822493,-0.1212255460626139,0.0555415105634533,-38.76007348,-72.63587470666667,723867324,Temuco,-8085788.585670154,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63650053333333",-0.2947376224893878,-0.0535866843772987,0.3008404139760587,-0.1927586841920492,-0.4606439382643996,-0.3935400751029374,-38.76007348,-72.63650053333333,723867312,Temuco,-8085858.252376011,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63712636000001",-0.2326660872596564,-0.0103681685124914,0.1046706973142421,0.0155374190045749,-0.0729623715379972,-0.0371653611161921,-38.76007348,-72.63712636000001,723867317,Temuco,-8085927.91908187,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63837801333334",-0.2625833777894013,-0.0575126065725811,0.1569072530072235,-0.0087647994017674,-0.2124659695772455,-0.2969046790509684,-38.76007348,-72.63837801333334,723867310,Temuco,-8086067.252493586,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63900384",-0.1915973130607231,-0.0844212604682758,0.0146020020419082,0.2098191901876964,0.0527037818063957,-0.0137388568610568,-38.76007348,-72.63900384,723867302,Temuco,-8086136.919199443,-4687362.195390404,0.490615714405682
"-38.76007348,-72.63962966666666",-0.4606506471135996,0.1950737057018103,0.3720090627014827,-0.2312770537310349,-0.3125819370010771,-0.4165545034206752,-38.76007348,-72.63962966666666,723867306,Temuco,-8086206.585905302,-4687362.195390404,0.490615714405682
"-38.76045852,-72.63149392",-0.4768029133654439,0.0564173550376687,0.3017982764211935,0.1132162504922953,-0.0138218822238922,-0.1199889936935105,-38.76045852,-72.63149392,723867350,Temuco,-8085300.918729144,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63211974666667",-0.4020850336472905,-0.0514586427104925,0.2344981814821805,0.1119876402898298,-0.0421303464860751,-0.1626075864080127,-38.76045852,-72.63211974666667,6146019851,Temuco,-8085370.585435005,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63274557333334",0.5129509159142125,-0.2048374988172336,-0.3715381180330359,0.0944645720888106,0.1524890449124334,0.26552849641357,-38.76045852,-72.63274557333334,723867342,Temuco,-8085440.252140862,-4687417.163302977,0.490615714405682
"-38.76045852,-72.6333714",-0.5218038292366198,-0.0117330648074928,0.3762134845931597,-0.0268741395892151,-0.2506174827432459,-0.29916724677738,-38.76045852,-72.6333714,723867329,Temuco,-8085509.91884672,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63399722666666",-0.8648478037391941,0.1020120091630829,0.7448823165286131,-0.3987634215001824,-0.8462404470807132,-0.8013023808060928,-38.76045852,-72.63399722666666,723867327,Temuco,-8085579.585552579,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63462305333334",0.0012085929289846,-0.0508395732678251,-0.0662590563799039,0.1063056346493735,0.0842541253927078,0.062093818029089,-38.76045852,-72.63462305333334,723867332,Temuco,-8085649.252258438,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63524888",-0.82583390633471,-0.1371364907417094,0.6389785428080057,-0.1438753969053912,-0.7598564559641194,-0.7318982380185761,-38.76045852,-72.63524888,942266653,Temuco,-8085718.918964295,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63587470666667",-0.2558359271613697,0.0794139656458959,0.1622646759816328,0.0092400086085182,0.0123577515948802,-0.0953909646329569,-38.76045852,-72.63587470666667,723867323,Temuco,-8085788.585670154,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63650053333333",-0.3650449170911154,0.0030029874726478,0.2295793612552856,0.0195422743367013,-0.1162193198253711,-0.1963261248655912,-38.76045852,-72.63650053333333,723867314,Temuco,-8085858.252376011,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63712636000001",0.0347764346375978,0.0484229179746501,-0.0078416800698308,-0.0232149616601593,-0.0118478284420717,0.0333890647630732,-38.76045852,-72.63712636000001,723867317,Temuco,-8085927.91908187,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63775218666667",-0.0147332971235167,-0.1288172349866833,-0.0530925065672853,0.1840025374545981,0.1445899639186048,0.1478567195572497,-38.76045852,-72.63775218666667,3057693983,Temuco,-8085997.585787728,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63837801333334",-0.0755340397443538,-0.0402714793401915,0.0052351066572793,-0.0261556772552489,-0.1354482954993863,-0.0984912737071934,-38.76045852,-72.63837801333334,3057693982,Temuco,-8086067.252493586,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63900384",0.9174704405151944,-0.2152978192369098,-0.6838639267889723,0.3232810199624736,0.5952160472603145,0.6831932195604691,-38.76045852,-72.63900384,723867301,Temuco,-8086136.919199443,-4687417.163302977,0.490615714405682
"-38.76045852,-72.63962966666666",-0.5047653363826741,0.3289972171688563,0.4786396675925228,-0.4601015468732797,-0.4448740388066783,-0.5579144312024478,-38.76045852,-72.63962966666666,723867304,Temuco,-8086206.585905302,-4687417.163302977,0.490615714405682
"-38.76084356,-72.63086809333333",-0.6151902063448653,-0.0992106686580226,0.4943443808382102,-0.0163109308537869,-0.4237286173439565,-0.3952163795661905,-38.76084356,-72.63086809333333,378141847,Temuco,-8085231.252023287,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63149392",-0.2927468881370882,-0.0994010807385747,0.243066362662728,-0.1106865265179606,-0.3533751592620777,-0.3783223778938551,-38.76084356,-72.63149392,723867347,Temuco,-8085300.918729144,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63211974666667",0.0894348334001946,-0.1072611109170323,-0.186568994084415,0.313549243740215,0.3062773869438602,0.3081983465609514,-38.76084356,-72.63211974666667,723867347,Temuco,-8085370.585435005,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63274557333334",-0.2212035648673478,-0.2142751312586925,0.1153826450830024,0.1006972120620821,-0.2832696608693825,-0.14779332121522,-38.76084356,-72.63274557333334,723867343,Temuco,-8085440.252140862,-4687472.131512131,0.490615714405682
"-38.76084356,-72.6333714",-0.2518289616542044,-0.0658152906735207,0.2630545746250359,-0.2936927752576082,-0.582945280134747,-0.5032572528087276,-38.76084356,-72.6333714,723867329,Temuco,-8085509.91884672,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63399722666666",-0.1356679211597038,0.0982022668419325,0.1711630826029071,-0.258978318186762,-0.2703997430303397,-0.2463315342412799,-38.76084356,-72.63399722666666,723867327,Temuco,-8085579.585552579,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63462305333334",-0.5733121057282318,0.1647586282425097,0.4135485638745328,-0.0205098993735814,-0.1043457563697598,-0.2102952937044575,-38.76084356,-72.63462305333334,6146019852,Temuco,-8085649.252258438,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63524888",-0.1845692470836386,-0.0815310570510096,0.1099198205223552,0.0706282881248003,-0.0065804175841996,-0.0880262735327483,-38.76084356,-72.63524888,942266653,Temuco,-8085718.918964295,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63587470666667",0.3801642540364867,-0.3406181630577707,-0.4546782802645048,0.4678851892529307,0.4093481197289477,0.456373234324865,-38.76084356,-72.63587470666667,723867322,Temuco,-8085788.585670154,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63650053333333",-0.5076860182657494,-0.0353648363274869,0.4280394876637634,-0.2279784512142422,-0.5834001012877692,-0.5676071390695343,-38.76084356,-72.63650053333333,723867322,Temuco,-8085858.252376011,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63712636000001",0.7021673516908491,-0.5022614021523322,-0.6851100266500341,0.5411521103229042,0.5042461843184225,0.6046638561031892,-38.76084356,-72.63712636000001,723867315,Temuco,-8085927.91908187,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63775218666667",-0.3961939320134531,0.0240514670942399,0.2712219173661683,0.0150521747852183,-0.1031555263068972,-0.1586307599428658,-38.76084356,-72.63775218666667,723867319,Temuco,-8085997.585787728,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63837801333334",-0.103396628005012,-0.2350786149593572,0.0802799802104625,0.027384475441972,-0.3319616823855862,-0.2284239583838045,-38.76084356,-72.63837801333334,723867316,Temuco,-8086067.252493586,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63900384",-0.2626175481557298,0.0179435591525707,0.1471280853485943,0.0324476729581986,-0.0739396240278604,-0.1653332552373292,-38.76084356,-72.63900384,723867311,Temuco,-8086136.919199443,-4687472.131512131,0.490615714405682
"-38.76084356,-72.63962966666666",0.0091862949346761,0.1726888400236188,0.0332376616475982,-0.0685165475016069,0.1635612288433341,0.1301817841101016,-38.76084356,-72.63962966666666,723867304,Temuco,-8086206.585905302,-4687472.131512131,0.490615714405682
"-38.76084356,-72.64025549333334",-0.0103755873190436,0.4755584779810896,0.1708537332048465,-0.3713978831939682,0.0853123437086504,-0.0124870134958532,-38.76084356,-72.64025549333334,720010126,Temuco,-8086276.252611161,-4687472.131512131,0.490615714405682
"-38.7612286,-72.63086809333333",-0.0466913230994501,0.1464731612335285,0.0164181593613466,-0.0334320259632558,0.140573668713297,0.0822740369306305,-38.7612286,-72.63086809333333,378141847,Temuco,-8085231.252023287,-4687527.100017876,0.490615714405682
"-38.7612286,-72.63149392",0.765385725657914,-0.4315637799458942,-0.7078626432499528,0.4534305590936178,0.4218092084579181,0.5168672989091379,-38.7612286,-72.63149392,723867348,Temuco,-8085300.918729144,-4687527.100017876,0.490615714405682
"-38.7612286,-72.63211974666667",-0.1492586209378492,0.0250587128115279,0.0999553507670425,-0.0126001511328992,-0.0068891674202249,-0.0498907638721533,-38.7612286,-72.63211974666667,378130668,Temuco,-8085370.585435005,-4687527.100017876,0.490615714405682
"-38.7612286,-72.63274557333334",0.182991286863559,-0.4390162394451905,-0.2678729368821657,0.3940763781807601,0.0349305926780871,0.1479474345477021,-38.7612286,-72.63274557333334,723867338,Temuco,-8085440.252140862,-4687527.100017876,0.490615714405682
"-38.7612286,-72.6333714",0.6777612263131609,-0.3432586148170725,-0.5043489451027341,0.1276501174784363,0.0025158935503966,0.2857946787081644,-38.7612286,-72.6333714,723867339,Temuco,-8085509.91884672,-4687527.100017876,0.490615714405682
"-38.7612286,-72.63399722666666",-0.1702290085141835,0.2427263838681637,0.2171216591296261,-0.36891481457912,-0.2204611974825008,-0.2971138106495385,-38.7612286,-72.63399722666666,723867331,Temuco,-8085579.585552579,-4687527.100017876,0.490615714405682
"-38.7612286,-72.63462305333334",-0.7533651856209873,0.4779603806531466,0.7337060289142208,-0.6359299237406904,-0.6010429667457793,-0.7880537047599474,-38.7612286,-72.63462305333334,3306595868,Temuco,-8085649.252258438,-4687527.100017876,0.490615714405682
"-38.7612286,-72.63524888",-0.5574521741828673,0.4203759915848686,0.56108726776123,-0.6535506275458958,-0.5895340745630764,-0.733648457758395,-38.7612286,-72.63524888,942266657,Temuco,-8085718.918964295,-4687527.100017876,0.490615714405682
"-38.7612286,-72.63650053333333",-0.2494871022636218,0.1528811414647358,0.3198386963840387,-0.3625310473016931,-0.4452096074183602,-0.4559347350733689,-38.7612286,-72.63650053333333,723867309,Temuco,-8085858.252376011,-4687527.100017876,0.490615714405682
"-38.7612286,-72.63712636000001",0.5358033241742306,-0.285886027034184,-0.5162557660755516,0.3422779227343555,0.3625512309657996,0.4044331559731162,-38.7612286,-72.63712636000001,723867318,Temuco,-8085927.91908187,-4687527.100017876,0.490615714405682
"-38.7612286,-72.63775218666667",-0.0976789048713246,-0.1458394925558905,-0.0506346239641799,0.2936474385858711,0.1984759916510179,0.1997535464767041,-38.7612286,-72.63775218666667,378206316,Temuco,-8085997.585787728,-4687527.100017876,0.490615714405682
"-38.7612286,-72.63837801333334",-0.2840660997566564,0.0182629117731478,0.105357573591734,0.0654617503513343,-0.047774897609917,-0.0690074512791385,-38.7612286,-72.63837801333334,378206316,Temuco,-8086067.252493586,-4687527.100017876,0.490615714405682
"-38.7612286,-72.64025549333334",-0.4000602419421259,0.4626913233646474,0.4107434160422791,-0.4944162303648192,-0.2563157606855932,-0.4239649871535764,-38.7612286,-72.64025549333334,3306591919,Temuco,-8086276.252611161,-4687527.100017876,0.490615714405682
"-38.76161364,-72.63524888",-0.0834445078105594,-0.0537714880523296,0.0705620658168149,-0.1072858247647685,-0.1879733147718223,-0.20562591691262,-38.76161364,-72.63524888,942266657,Temuco,-8085718.918964295,-4687582.068820216,0.490615714405682
"-38.76161364,-72.63587470666667",-0.5815873663131454,0.5060689269385916,0.6405836811981005,-0.7230022009735443,-0.5866114510308287,-0.7227274682180482,-38.76161364,-72.63587470666667,942266648,Temuco,-8085788.585670154,-4687582.068820216,0.490615714405682
"-38.76161364,-72.63650053333333",-0.0365744249351034,0.0316313064377902,0.0575860149169726,-0.2156101055366044,-0.2491662043466882,-0.2533236797337819,-38.76161364,-72.63650053333333,723867309,Temuco,-8085858.252376011,-4687582.068820216,0.490615714405682
"-38.76161364,-72.63775218666667",-0.2736673506914109,0.5287783450943009,0.351955028506159,-0.4046029993971475,-0.064382974234747,-0.1928105914792834,-38.76161364,-72.63775218666667,378206333,Temuco,-8085997.585787728,-4687582.068820216,0.490615714405682
"-38.76161364,-72.63837801333334",-0.1063809437980354,0.3479395091201021,0.1936126274820129,-0.3157564785683648,-0.0759178698009299,-0.1951834377981971,-38.76161364,-72.63837801333334,3306591916,Temuco,-8086067.252493586,-4687582.068820216,0.490615714405682
"-38.76161364,-72.64025549333334",-0.0450286344338666,0.3940606369949021,0.1240510734943971,-0.3722617327175722,0.0072986286275602,-0.1452862270462154,-38.76161364,-72.64025549333334,3306591919,Temuco,-8086276.252611161,-4687582.068820216,0.490615714405682
"-38.74698212,-72.57204038666666",0.5048888263386901,0.2750477256422596,-0.3216463736117756,-0.1409014389521434,0.36452602916507,0.3252654558789007,-38.74698212,-72.57204038666666,5985854545,Padre Las Casas,-8078682.581672617,-4685493.4627895625,0.46089391016728
"-38.74698212,-72.57266621333333",0.3249012202641057,0.1660439506388756,-0.2158142236881501,-0.0878867817391095,0.2534397603045768,0.1818209426165453,-38.74698212,-72.57266621333333,8808871120,Padre Las Casas,-8078752.248378476,-4685493.4627895625,0.46089391016728
"-38.74736716,-72.57141456",0.6626311068487478,-0.3998663288187314,-0.6082763246420115,0.5777913293700545,0.6150372342601407,0.7510694417409391,-38.74736716,-72.57141456,5985854543,Padre Las Casas,-8078612.914966758,-4685548.420621677,0.46089391016728
"-38.74736716,-72.57266621333333",0.6042831333624954,0.1275240669828529,-0.4216026128565313,0.0178467086364209,0.4806422895546216,0.493614913389945,-38.74736716,-72.57266621333333,2992593886,Padre Las Casas,-8078752.248378476,-4685548.420621677,0.46089391016728
"-38.74736716,-72.57329204",0.0136389853691434,0.1590015946354967,0.0250134420235654,-0.1667698657797653,0.0233248397415621,-0.0217433745963144,-38.74736716,-72.57329204,2992594019,Padre Las Casas,-8078821.915084333,-4685548.420621677,0.46089391016728
"-38.7477522,-72.57329204",0.437335421904367,-0.4574400302750367,-0.4471110657275083,0.4574758781019719,0.2296690913290224,0.3484779762431094,-38.7477522,-72.57329204,2992593730,Padre Las Casas,-8078821.915084333,-4685603.37875018,0.46089391016728
"-38.7477522,-72.57391786666666",0.2207285152537554,0.1195012254698961,-0.2121094548759012,0.1663524307158772,0.4271270340362596,0.3768926697022885,-38.7477522,-72.57391786666666,8808860758,Padre Las Casas,-8078891.581790192,-4685603.37875018,0.46089391016728
"-38.7477522,-72.57454369333333",0.6170482129234167,-0.2379270651954742,-0.471237302616502,0.1470650330939877,0.208024786972778,0.3605952389631288,-38.7477522,-72.57454369333333,8808860759,Padre Las Casas,-8078961.24849605,-4685603.37875018,0.46089391016728
"-38.74813724,-72.57454369333333",0.6125913659035813,0.1332432554936046,-0.3999540731790776,-0.0127277825281828,0.4209813419389898,0.4483728478162874,-38.74813724,-72.57454369333333,8808860760,Padre Las Casas,-8078961.24849605,-4685658.337175081,0.46089391016728
"-38.74813724,-72.57516952",0.4150614905934264,0.0153543717534454,-0.2169339596520823,-0.0978620266050167,0.0634929015415033,0.160902089521985,-38.74813724,-72.57516952,8808860761,Padre Las Casas,-8079030.915201909,-4685658.337175081,0.46089391016728
"-38.74852228,-72.57579534666667",0.5044386554560005,0.1173821626124801,-0.3530549562337679,-0.0001468192573588,0.3926572803538142,0.3989222118075197,-38.74852228,-72.57579534666667,8808860762,Padre Las Casas,-8079100.581907768,-4685713.295896383,0.46089391016728
"-38.74852228,-72.57642117333333",0.1364539159728739,0.1285248752640585,-0.1458304711469042,0.0393314210720039,0.2595732274700664,0.2216650958191168,-38.74852228,-72.57642117333333,5985854546,Padre Las Casas,-8079170.248613625,-4685713.295896383,0.46089391016728
"-38.74852228,-72.577047",0.4337004531491284,0.3743101154812347,-0.1965210389024796,-0.2535454155764887,0.3036066534208612,0.2429241823304684,-38.74852228,-72.577047,5985854547,Padre Las Casas,-8079239.915319482,-4685713.295896383,0.46089391016728
"-38.74852228,-72.57767282666667",0.5151982802172985,0.1836798528742421,-0.3430854000339849,-0.0372483539856765,0.4205973330989141,0.3797839800132139,-38.74852228,-72.57767282666667,2992593706,Padre Las Casas,-8079309.582025343,-4685713.295896383,0.46089391016728
"-38.74890732,-72.57767282666667",0.1288313225128545,0.2881559014032635,-0.0109208725810261,-0.2573742519940856,0.0738180020558303,0.0177259562716645,-38.74890732,-72.57767282666667,2992593706,Padre Las Casas,-8079309.582025343,-4685768.254914092,0.46089391016728
"-38.74890732,-72.57829865333333",0.3199159800186493,0.2890880292627524,-0.174864539764991,-0.2450141010519371,0.1251506870515344,0.0905558788560165,-38.74890732,-72.57829865333333,8808871123,Padre Las Casas,-8079379.2487312,-4685768.254914092,0.46089391016728
"-38.74890732,-72.57892448",-0.055995013051264,0.2056230536076103,0.0376177814214737,-0.1206584544839484,0.0292965222005179,-0.0216802289839384,-38.74890732,-72.57892448,8808871126,Padre Las Casas,-8079448.915437058,-4685768.254914092,0.46089391016728
"-38.74929236,-72.57955030666666",0.4812963300635196,0.1529758321120555,-0.3345826793089546,-0.0460869710466205,0.346469578313016,0.3399126485017709,-38.74929236,-72.57955030666666,2992594005,Padre Las Casas,-8079518.5821429165,-4685823.214228214,0.46089391016728
"-38.74929236,-72.58017613333332",0.2433796857642747,0.2488338358817508,-0.0924680979022642,-0.2006672546521235,0.1473261643474934,0.0763893419341892,-38.74929236,-72.58017613333332,2992593959,Padre Las Casas,-8079588.248848774,-4685823.214228214,0.46089391016728
"-38.7496774,-72.57955030666666",0.6678416955239079,0.133916001244472,-0.3541151642876103,-0.2267558149657742,0.1622828579780115,0.3078350946531487,-38.7496774,-72.57955030666666,8808871130,Padre Las Casas,-8079518.5821429165,-4685878.173838755,0.46089391016728
"-38.7496774,-72.58017613333332",0.3339361788195467,0.2071762115796895,-0.1466833372952158,-0.2119260345059146,0.1396729350168009,0.0680736903395455,-38.7496774,-72.58017613333332,2992593959,Padre Las Casas,-8079588.248848774,-4685878.173838755,0.46089391016728
"-38.7496774,-72.58080196",0.2815077766808436,0.3759187986790602,-0.139067232267144,-0.2006761264703676,0.2807509895629287,0.2027828457267819,-38.7496774,-72.58080196,3185192631,Padre Las Casas,-8079657.915554632,-4685878.173838755,0.46089391016728
"-38.7496774,-72.58142778666667",0.3627920823754262,0.2361281321503303,-0.2080660711402662,-0.1148726676093807,0.308497524284455,0.2507932514139979,-38.7496774,-72.58142778666667,2992593607,Padre Las Casas,-8079727.582260491,-4685878.173838755,0.46089391016728
"-38.7496774,-72.58205361333333",0.1405864445342037,0.1446314342911849,-0.1159741405022518,-0.0221005367620914,0.1732502182909985,0.1014103586917125,-38.7496774,-72.58205361333333,1302444639,Padre Las Casas,-8079797.248966348,-4685878.173838755,0.46089391016728
"-38.7496774,-72.58267943999999",0.4728047074494874,0.2018715798678695,-0.3058581268948326,-0.1199925173745981,0.2823939006109346,0.2878823915007715,-38.7496774,-72.58267943999999,5467704933,Padre Las Casas,-8079866.915672206,-4685878.173838755,0.46089391016728
"-38.7496774,-72.58330526666667",0.6049413695186674,0.1416547526297323,-0.3809753794147825,-0.0585780765238788,0.3791990086583183,0.3907737232519825,-38.7496774,-72.58330526666667,1302444735,Padre Las Casas,-8079936.582378066,-4685878.173838755,0.46089391016728
"-38.7496774,-72.58393109333333",0.3868296874985493,0.2130711979248077,-0.2281006629218911,-0.1937381404408436,0.1768565815666112,0.1350172818791928,-38.7496774,-72.58393109333333,1302444732,Padre Las Casas,-8080006.249083923,-4685878.173838755,0.46089391016728
"-38.7496774,-72.58768605333333",0.2009351726147401,-0.2112598782196884,-0.2323935733337707,0.3269644524283119,0.2898141845487814,0.1990255213169791,-38.7496774,-72.58768605333333,4570863684,Padre Las Casas,-8080424.249319072,-4685878.173838755,0.46089391016728
"-38.75006244,-72.58393109333333",0.0917974665368126,0.293093377226797,0.0296413061192031,-0.3468557312828793,-0.0428500686564108,-0.1013883123197465,-38.75006244,-72.58393109333333,1302444732,Padre Las Casas,-8080006.249083923,-4685933.13374572,0.46089391016728
"-38.75006244,-72.58455692",0.3089014053304604,0.2147699700347699,-0.1543599098517776,-0.2080292756683464,0.1215565783774743,0.0917236310364495,-38.75006244,-72.58455692,1302444752,Padre Las Casas,-8080075.915789781,-4685933.13374572,0.46089391016728
"-38.75006244,-72.58518274666666",0.3289906871237797,0.1412093906911766,-0.2502191318189481,-0.0166281845871671,0.2640687866996445,0.225255410629495,-38.75006244,-72.58518274666666,1302444697,Padre Las Casas,-8080145.582495638,-4685933.13374572,0.46089391016728
"-38.75006244,-72.58580857333334",0.3302248600953175,0.0193744077843266,-0.1689765700094427,-0.1263529274580848,0.0646725550397517,-0.0129331106135606,-38.75006244,-72.58580857333334,1302444801,Padre Las Casas,-8080215.249201499,-4685933.13374572,0.46089391016728
"-38.75006244,-72.5864344",-0.0782091170464682,-0.1181264534028907,0.0523264607663118,0.0265428433755163,-0.0877042854369898,-0.1706841134828933,-38.75006244,-72.5864344,1041842938,Padre Las Casas,-8080284.915907356,-4685933.13374572,0.46089391016728
"-38.75006244,-72.58768605333333",0.6117119931560211,-0.1995638619013116,-0.4414079982146064,0.1347168932265292,0.282356688007515,0.3055789825471651,-38.75006244,-72.58768605333333,4570863684,Padre Las Casas,-8080424.249319072,-4685933.13374572,0.46089391016728
"-38.75044748,-72.58580857333334",0.111693507261009,0.3505578718603669,0.0640828514836502,-0.4242836484450927,-0.0911477719375921,-0.1287111821665871,-38.75044748,-72.58580857333334,1302444801,Padre Las Casas,-8080215.249201499,-4685988.093949116,0.46089391016728
"-38.75044748,-72.5864344",-0.2593946695511402,0.1867619492388796,0.2320785840279235,-0.1993573050058112,-0.1323662400467393,-0.1587775912541762,-38.75044748,-72.5864344,1041842938,Padre Las Casas,-8080284.915907356,-4685988.093949116,0.46089391016728
"-38.75044748,-72.58706022666667",0.5795537919137641,-0.4454993879537728,-0.5075055314411059,0.2487525551590734,0.1622515832943043,0.2673163142558272,-38.75044748,-72.58706022666667,4570863686,Padre Las Casas,-8080354.582613213,-4685988.093949116,0.46089391016728
"-38.75044748,-72.58768605333333",0.4519005927351451,-0.2816457570986959,-0.3898652203026742,0.2805082035506185,0.3515239768207805,0.3755242771117255,-38.75044748,-72.58768605333333,4570863684,Padre Las Casas,-8080424.249319072,-4685988.093949116,0.46089391016728
"-38.75083252,-72.5864344",0.617396921037038,0.0846280474470197,-0.4534856842874379,0.0937677703755519,0.4802109584804284,0.4972741654720356,-38.75083252,-72.5864344,2992594006,Padre Las Casas,-8080284.915907356,-4686043.054448947,0.46089391016728
"-38.75083252,-72.58706022666667",0.2649970608107947,-0.1623171706960461,-0.2573530752207662,0.2629407775993708,0.3243736225591584,0.3386619880058368,-38.75083252,-72.58706022666667,11720984314,Padre Las Casas,-8080354.582613213,-4686043.054448947,0.46089391016728
"-38.75083252,-72.58768605333333",0.4365774347517175,-0.5871937532370866,-0.5629728344435652,0.6829561330537639,0.4949646648086858,0.5444392483857117,-38.75083252,-72.58768605333333,4570863684,Padre Las Casas,-8080424.249319072,-4686043.054448947,0.46089391016728
"-38.75121756,-72.58706022666667",0.8643561307923244,-0.0988801950687958,-0.6372976010267641,0.2962522762900439,0.6925267266882358,0.7792519106585649,-38.75121756,-72.58706022666667,2587318467,Padre Las Casas,-8080354.582613213,-4686098.01524522,0.46089391016728
"-38.75121756,-72.58768605333333",0.145337807415554,0.0399441087596352,-0.1342209593145176,0.1926395035676917,0.3667498274146519,0.3384985196991468,-38.75121756,-72.58768605333333,11720984321,Padre Las Casas,-8080424.249319072,-4686098.01524522,0.46089391016728
"-38.7516026,-72.58706022666667",1.0516512006534169,-0.265902868811814,-0.8241737256174106,0.4564578215326524,0.7696561202361343,0.9571573012312138,-38.7516026,-72.58706022666667,10599611284,Padre Las Casas,-8080354.582613213,-4686152.9763379395,0.46089391016728
"-38.7516026,-72.58768605333333",0.6172791171118024,-0.127894113812,-0.474947282825116,0.2065148861007886,0.4254070128438028,0.4695372391240395,-38.7516026,-72.58768605333333,9165263379,Padre Las Casas,-8080424.249319072,-4686152.9763379395,0.46089391016728
"-38.75198764,-72.58768605333333",-0.1855624740097741,0.1969840091233883,0.1136565558752369,-0.0307088386513192,0.1250123001040122,-0.0049048977835972,-38.75198764,-72.58768605333333,9165263380,Padre Las Casas,-8080424.249319072,-4686207.937727113,0.46089391016728
